date,product_id,price,units_sold,holiday,competitor_price,promotion,stock_level,store_location,season
2024-05-26,1038,27.892409293546372,43,0,29.91129857196865,0,495,Los Angeles,Spring
2024-09-21,1038,24.437359553194586,87,1,29.961505173623785,0,207,Los Angeles,Fall
2024-04-19,1038,27.355880365091167,71,0,29.26101845377044,0,307,Los Angeles,Spring
2024-02-07,1038,27.206631876910986,78,0,26.784090418939584,1,282,Los Angeles,Winter
2024-02-26,1038,26.9920649443662,98,0,24.615444856415284,0,112,Los Angeles,Winter
2024-05-17,1038,26.037664136679766,22,0,23.994902869776933,1,497,Los Angeles,Spring
2024-08-03,1038,26.814881417909117,49,0,24.92723069595821,0,389,Chicago,Summer
2024-08-11,1038,27.157480756079448,72,0,22.92240464591122,1,73,Chicago,Summer
2024-10-25,1038,27.166292078525974,44,1,25.30194324521073,0,177,Chicago,Fall
2024-01-29,1038,27.0611063208173,69,0,24.460483253667583,0,167,Chicago,Winter
2024-11-09,1038,24.26992351955102,68,0,29.471153826352772,0,84,Chicago,Fall
2024-03-19,1038,25.587984252266445,60,0,27.863428658817753,1,177,Chicago,Spring
2024-09-15,1038,25.22039718546304,71,0,28.13808029353646,0,289,Chicago,Fall
2024-04-30,1038,27.791214684657973,86,0,28.131918892663244,1,408,Chicago,Spring
2024-08-18,1038,27.83682055449444,94,0,30.787645690308523,0,67,Chicago,Summer
2024-04-11,1038,26.472610053133096,74,0,24.14604579040334,1,449,Chicago,Spring
2024-12-23,1038,24.682231829189455,48,1,23.751731025499616,0,105,Houston,Winter
2024-01-15,1038,25.96379394067691,48,0,23.706349452530816,0,176,Houston,Winter
2024-04-05,1038,24.38894964603743,79,1,30.526305491332135,1,110,Houston,Spring
2024-12-13,1038,24.421960625905935,18,0,25.43177720895575,1,406,Houston,Winter
2024-08-24,1038,26.537829499193254,57,0,27.16427945476585,0,360,Houston,Summer
2024-02-12,1038,24.892525146843845,35,0,29.739570226064153,0,191,Houston,Winter
2024-08-13,1038,25.48420439465285,62,0,28.319633132953136,1,380,Houston,Summer
2024-09-08,1038,26.86694607109959,91,1,22.699382228876868,1,340,Houston,Fall
2024-11-02,1038,25.83401650191715,96,0,28.641163150415036,1,436,Houston,Fall
2024-10-15,1038,24.190738208998656,59,1,27.33423108599744,1,84,Houston,Fall
2024-04-13,1038,24.434882235822503,89,0,28.53062200398297,0,454,Phoenix,Spring
2024-02-22,1038,25.4174297960195,37,0,22.491819897471185,0,382,Phoenix,Winter
2024-04-14,1038,27.769679125834045,42,0,27.201901475311736,1,396,Phoenix,Spring
2024-05-03,1038,24.805881613917382,23,1,28.477221041984627,0,328,Phoenix,Spring
2024-09-19,1038,27.513629844951858,52,0,27.01552465521114,0,386,Phoenix,Fall
2024-09-10,1038,26.05319251739948,55,0,23.135711650115,0,363,Phoenix,Fall
2024-12-10,1038,27.70000756435119,13,0,23.53055567871005,0,473,Phoenix,Winter
2024-05-27,1038,24.607397967031158,47,0,25.327909130079195,0,404,Phoenix,Spring
2024-03-21,1038,27.63290681600385,50,0,21.525108044108013,0,253,Phoenix,Spring
2024-08-23,1038,26.61699323846029,96,1,29.71035870386789,1,59,Phoenix,Summer
2024-11-07,1039,9.042612404415253,67,1,12.368682362534127,0,381,New York,Fall
2024-12-10,1039,11.221783806306371,59,1,11.968447073709452,1,489,New York,Winter
2024-05-12,1039,11.829186533972162,82,0,11.265732373654059,1,119,New York,Spring
2024-06-13,1039,8.662530908382537,25,0,13.229704783071709,1,82,New York,Summer
2024-02-09,1039,10.322621725287535,48,0,8.859667546566518,1,421,New York,Winter
2024-07-12,1039,8.550309785823643,86,0,9.811873004640866,0,443,New York,Summer
2024-01-05,1039,9.195639153820888,50,0,8.244507204014495,0,138,New York,Winter
2024-02-18,1039,10.183000608974968,36,0,15.07416648776089,0,416,New York,Winter
2024-05-12,1039,8.474264343018215,54,0,6.463797237468688,1,114,New York,Spring
2024-05-10,1039,10.601961447877626,24,0,11.982743999536398,0,249,New York,Spring
2024-03-09,1039,8.53511470476099,43,0,7.2907676072769805,1,162,Los Angeles,Spring
2024-03-04,1039,8.175243342175872,30,1,11.500172925771595,1,464,Los Angeles,Spring
2024-04-11,1039,8.989380212603773,70,0,12.783906656101026,1,401,Los Angeles,Spring
2024-10-27,1039,9.090738867909607,12,0,11.48220628745956,0,273,Los Angeles,Fall
2024-04-24,1039,9.662440615377156,79,0,5.449606789555024,0,493,Los Angeles,Spring
2024-01-12,1039,9.377636981879878,14,0,7.142949266033922,1,174,Los Angeles,Winter
2024-02-19,1039,11.351231159373318,17,0,9.11843088479176,1,400,Los Angeles,Winter
2024-07-16,1039,8.924049451433891,99,0,13.996967140114815,0,110,Los Angeles,Summer
2024-02-20,1039,9.129984392824253,15,0,13.570618894010611,0,249,Los Angeles,Winter
2024-09-26,1039,8.63855128531834,90,1,13.344471967337542,0,335,Los Angeles,Fall
2024-07-27,1039,12.08182295853987,69,0,7.395196887327241,0,99,Chicago,Summer
2024-01-23,1039,10.736201526357792,38,1,8.940735193116787,0,402,Chicago,Winter
2024-03-28,1039,8.527212275563064,54,0,11.79681484313028,0,234,Chicago,Spring
2024-03-19,1039,8.201059341467564,60,0,6.70765713081499,0,82,Chicago,Spring
2024-05-23,1039,10.066018434227905,16,0,8.87418875390794,0,402,Chicago,Spring
2024-05-01,1039,11.377153264539817,56,0,14.662951140526575,0,256,Chicago,Spring
2024-10-22,1039,10.06120275946663,83,1,12.820895574763103,0,344,Chicago,Fall
2024-04-04,1039,8.142845526965887,38,0,11.36315064604444,0,346,Chicago,Spring
2024-07-30,1039,11.384490894139653,99,0,10.946770585317147,0,182,Chicago,Summer
2024-12-08,1039,10.827912677743102,56,0,7.758169533655925,0,174,Chicago,Winter
2024-08-22,1039,9.67863416458578,66,1,7.692772067240122,0,179,Houston,Summer
2024-01-22,1039,10.356383744563939,89,1,9.87734233281802,0,224,Houston,Winter
2024-11-23,1039,9.774783016703585,81,0,5.266390278658043,0,446,Houston,Fall
2024-06-24,1039,8.560547284748605,88,0,14.552471159653868,0,68,Houston,Summer
2024-09-08,1039,9.893567825576978,38,1,6.023936339731299,1,81,Houston,Fall
2024-09-12,1039,8.739109430014823,43,0,14.07807293253356,1,365,Houston,Fall
2024-07-20,1039,11.094975446215843,61,0,6.058598678662277,0,326,Houston,Summer
2024-03-05,1039,10.501450381023052,81,0,5.267935739112791,0,305,Houston,Spring
2024-12-02,1039,9.884214328732671,70,0,12.662471249440035,0,88,Houston,Winter
2024-03-26,1039,9.19607052796947,61,1,10.662555062773968,0,100,Houston,Spring
2024-11-26,1039,8.857351069500199,98,1,10.45104223054132,1,376,Phoenix,Fall
2024-10-19,1039,10.232054826777922,42,0,12.63602372203911,1,329,Phoenix,Fall
2024-07-31,1039,9.240909004674487,81,0,10.933143922271139,0,113,Phoenix,Summer
2024-12-15,1039,9.299636401814201,85,0,6.958923439842761,0,183,Phoenix,Winter
2024-03-31,1039,10.750637777295854,43,1,11.934132760509634,0,281,Phoenix,Spring
2024-12-24,1039,8.177736772547291,58,0,8.115723295447278,1,475,Phoenix,Winter
2024-10-01,1039,10.724675264837195,32,0,6.553064294566484,0,116,Phoenix,Fall
2024-12-16,1039,8.208185209769676,52,0,7.865970570104753,0,51,Phoenix,Winter
2024-12-02,1039,8.200987440899107,40,0,8.213677498810338,0,390,Phoenix,Winter
2024-01-09,1039,8.767829808673994,39,1,11.060692082368185,0,359,Phoenix,Winter
2024-03-02,1040,33.57367285459293,95,0,35.43743096359309,0,439,New York,Spring
2024-04-23,1040,31.347375505038343,68,0,35.29203920572871,0,233,New York,Spring
2024-12-15,1040,31.663576054108802,92,0,36.272607889847585,1,125,New York,Winter
2024-01-29,1040,34.09784535731515,80,1,34.67732790417297,0,284,New York,Winter
2024-01-21,1040,32.50624150438609,41,1,28.8980946592411,1,441,New York,Winter
2024-05-28,1040,33.933508254673924,11,0,31.9832095191329,0,398,New York,Spring
2024-12-20,1040,30.646014466970044,91,0,34.00646115303027,0,57,New York,Winter
2024-04-21,1040,33.146932693214815,50,1,35.10763604764523,1,260,New York,Spring
2024-01-19,1040,33.6216539588675,92,0,31.737192434316732,0,318,New York,Winter
2024-01-22,1040,31.364485368643937,84,0,33.29686594919716,1,456,New York,Winter
2024-09-24,1040,32.23245339764512,68,0,35.89300351566757,0,194,Los Angeles,Fall
2024-07-25,1040,32.71590091566375,92,1,27.66052533525924,0,114,Los Angeles,Summer
2024-08-01,1040,32.64620588912772,82,1,32.23473733865618,0,376,Los Angeles,Summer
2024-05-21,1040,32.329318731125674,69,0,36.53134101035518,1,66,Los Angeles,Spring
2024-07-26,1040,33.32991335755237,59,0,35.68915754177442,0,363,Los Angeles,Summer
2024-02-26,1040,33.81935726125168,63,0,32.91174101482508,0,471,Los Angeles,Winter
2024-06-16,1040,33.168616935469124,44,0,36.45173632244597,0,407,Los Angeles,Summer
2024-09-06,1040,32.3646439826732,78,0,30.67302965950105,0,186,Los Angeles,Fall
2024-02-25,1040,32.95907741137193,95,0,31.18908420947896,0,412,Los Angeles,Winter
2024-10-12,1040,30.30532996264259,57,0,33.296892928400034,0,176,Los Angeles,Fall
2024-04-03,1040,31.291414430916575,75,1,32.39304810546507,0,348,Chicago,Spring
2024-02-05,1040,33.636094199315394,37,0,27.29681614010718,0,392,Chicago,Winter
2024-09-14,1040,32.27977759799103,84,1,30.395967948150187,1,207,Chicago,Fall
2024-06-11,1040,30.267025197011513,76,0,31.919680729963225,0,272,Chicago,Summer
2024-01-03,1040,31.80714107152314,31,1,31.077725891704652,0,164,Chicago,Winter
2024-08-16,1040,32.0350283045614,14,0,28.868702618009202,0,350,Chicago,Summer
2024-01-03,1040,33.55876627216677,36,0,32.96908396601054,0,292,Chicago,Winter
2024-12-08,1040,32.73080335676087,73,0,29.75356147961335,0,366,Chicago,Winter
2024-11-22,1040,33.544353682514256,95,0,29.415911700781194,0,238,Chicago,Fall
2024-06-16,1040,30.958921004322722,74,0,32.145904693609495,0,228,Chicago,Summer
2024-01-05,1040,32.756367111542865,24,0,31.04868075324229,0,391,Houston,Winter
2024-09-06,1040,32.26378356556221,48,0,36.534803265821715,1,384,Houston,Fall
2024-11-06,1040,31.841838299688995,37,1,35.67058919128594,0,374,Houston,Fall
2024-09-18,1040,33.56095646377516,85,0,35.36662575911814,0,146,Houston,Fall
2024-02-27,1040,33.50008646862053,98,1,28.97227284767759,0,436,Houston,Winter
2024-10-04,1040,32.948688568632186,61,0,34.75790086731742,0,402,Houston,Fall
2024-01-30,1040,32.672197595932154,15,0,36.25145730092012,1,396,Houston,Winter
2024-10-06,1040,30.77694046615191,63,1,29.046255182857898,1,167,Houston,Fall
2024-06-24,1040,31.32193812894925,18,0,31.73977875920415,1,355,Houston,Summer
2024-05-26,1040,31.518791150357657,11,0,33.976037587683685,0,193,Houston,Spring
2024-01-09,1040,33.763121165508274,23,0,29.190560862106746,1,191,Phoenix,Winter
2024-11-27,1040,31.83475236516171,30,0,30.900264540172184,0,411,Phoenix,Fall
2024-06-15,1040,32.460103747476595,42,0,29.12301935073662,0,329,Phoenix,Summer
2024-03-27,1040,34.14306933111683,61,1,29.784416807428062,0,165,Phoenix,Spring
2024-03-03,1040,31.27017798186492,68,0,35.6715608808717,0,79,Phoenix,Spring
2024-02-19,1040,32.248561213754456,24,0,36.688660552288944,0,397,Phoenix,Winter
2024-02-03,1040,33.673852131946376,95,0,35.164923548086975,0,455,Phoenix,Winter
2024-12-25,1040,32.65046735407493,92,1,33.21996816000879,1,116,Phoenix,Winter
2024-10-21,1040,31.00886597695989,75,1,35.712259020509975,1,423,Phoenix,Fall
2024-07-12,1040,30.888652365727154,18,1,34.26213580097778,0,437,Phoenix,Summer
2024-07-05,1041,48.080561034140565,43,0,45.93449364675539,0,130,New York,Summer
2024-04-02,1041,48.70554258602788,81,1,43.29992166251326,0,225,New York,Spring
2024-05-28,1041,48.9042523831206,23,0,46.337705021944956,0,298,New York,Spring
2024-11-10,1041,47.71310257560287,26,0,52.025904501210576,0,72,New York,Fall
2024-06-28,1041,48.70424026442634,81,0,49.45797808052856,0,413,New York,Summer
2024-11-04,1041,48.78213546820848,70,0,48.743742646355386,0,387,New York,Fall
2024-10-30,1041,47.324859383405354,86,0,44.12567555532206,0,363,New York,Fall
2024-12-23,1041,47.56179249879789,24,0,43.89125085628658,0,263,New York,Winter
2024-12-22,1041,47.04945468735259,60,0,45.250963677726716,0,244,New York,Winter
2024-05-12,1041,46.86587997431618,21,1,51.3765758777854,0,472,New York,Spring
2024-03-27,1041,47.42912827077371,90,0,44.2775409024782,1,448,Los Angeles,Spring
2024-02-14,1041,47.65652758768241,29,0,46.9075532400844,0,177,Los Angeles,Winter
2024-08-06,1041,47.50848239098401,84,0,45.046074535271295,0,402,Los Angeles,Summer
2024-10-28,1041,48.928016599610736,46,0,44.628528542727594,0,299,Los Angeles,Fall
2024-07-29,1041,48.243994984911524,10,1,48.311639935517896,1,488,Los Angeles,Summer
2024-08-01,1041,48.18982359090959,29,0,52.83120360400579,1,180,Los Angeles,Summer
2024-06-01,1041,49.36036844252738,28,0,46.95604270363316,0,222,Los Angeles,Summer
2024-06-10,1041,46.68049243328181,22,1,45.639376680493555,1,420,Los Angeles,Summer
2024-10-19,1041,48.274392971629304,57,0,47.566726751343275,0,324,Los Angeles,Fall
2024-01-03,1041,46.432440279179794,88,0,45.873030659976095,0,229,Los Angeles,Winter
2024-05-02,1041,48.49521382279608,81,0,50.14230185311877,0,365,Chicago,Spring
2024-04-10,1041,49.820581512071946,95,0,51.02779511918921,0,337,Chicago,Spring
2024-03-21,1041,48.29268049735348,80,1,44.959176759217826,1,187,Chicago,Spring
2024-10-30,1041,50.06867085300467,59,0,44.55425395382081,0,376,Chicago,Fall
2024-10-24,1041,46.87214365699521,48,0,44.81119415529832,0,151,Chicago,Fall
2024-07-22,1041,47.779961511522046,63,0,51.27180864148057,0,437,Chicago,Summer
2024-01-24,1041,48.57774885188906,83,0,46.616203243352246,0,130,Chicago,Winter
2024-04-25,1041,49.90697694528821,40,0,49.0935239364296,0,232,Chicago,Spring
2024-11-22,1041,49.49108400645241,96,0,49.959741318889606,1,53,Chicago,Fall
2024-03-25,1041,48.184254505887,54,0,45.25962634460399,1,261,Chicago,Spring
2024-02-19,1041,46.44855617277335,77,0,47.23890200742725,0,136,Houston,Winter
2024-04-09,1041,48.53651614347737,54,0,51.960394356423485,0,77,Houston,Spring
2024-01-10,1041,49.81366390521921,54,0,47.92482083065358,0,135,Houston,Winter
2024-02-05,1041,49.01128443408029,38,0,44.37550589797105,0,367,Houston,Winter
2024-05-04,1041,48.13315426248572,95,0,43.4167069517615,0,263,Houston,Spring
2024-03-14,1041,47.69175947310215,46,0,52.04071469242565,1,290,Houston,Spring
2024-10-30,1041,46.82661654876614,62,0,46.3272717864773,1,222,Houston,Fall
2024-03-05,1041,49.59201218261706,39,0,49.76021880274743,0,490,Houston,Spring
2024-12-05,1041,46.86687282808483,94,1,52.153626046078294,0,461,Houston,Winter
2024-08-05,1041,48.712812460917895,91,0,49.373195668113055,0,397,Houston,Summer
2024-08-20,1041,46.7321001442215,68,0,48.52137069719361,1,310,Phoenix,Summer
2024-03-13,1041,48.44046240156393,69,1,50.72540912445017,1,327,Phoenix,Spring
2024-07-30,1041,47.99102334966172,84,0,43.95840507784917,0,68,Phoenix,Summer
2024-03-05,1041,47.44987392738358,97,0,48.351914607696386,0,163,Phoenix,Spring
2024-05-09,1041,46.504064046888224,82,0,44.594998417022765,1,132,Phoenix,Spring
2024-07-31,1041,47.872846833964715,11,0,52.860655280839524,0,172,Phoenix,Summer
2024-09-25,1041,48.85956154921635,49,0,43.746498916932524,0,320,Phoenix,Fall
2024-12-07,1041,48.30182214243496,91,0,52.9540007708813,0,212,Phoenix,Winter
2024-04-11,1041,46.38197061331563,37,1,52.628286046483645,0,55,Phoenix,Spring
2024-04-01,1041,47.42282831750186,25,0,50.48221455007863,0,332,Phoenix,Spring
2024-07-13,1042,14.212592149196286,67,0,9.980353822643625,1,55,New York,Summer
2024-08-20,1042,15.008984932135625,29,0,11.99407489379549,0,363,New York,Summer
2024-05-01,1042,14.551677476964354,78,0,17.779907382318406,0,448,New York,Spring
2024-09-01,1042,15.460276056381916,64,0,11.021013458255737,0,401,New York,Fall
2024-07-10,1042,12.981973971143052,75,0,9.212421670978015,0,170,New York,Summer
2024-04-11,1042,12.001760770946685,87,0,14.197017805885059,1,257,New York,Spring
2024-05-01,1042,14.152978279503573,28,0,15.66046613773949,0,397,New York,Spring
2024-03-25,1042,15.510131480884677,87,0,17.613192213960467,1,463,New York,Spring
2024-08-27,1042,15.407725454520097,20,0,15.59809209180937,1,240,New York,Summer
2024-04-30,1042,13.44298109964809,10,0,8.729919774955025,0,375,New York,Spring
2024-12-17,1042,12.412716506898434,68,0,10.135888171313692,1,368,Los Angeles,Winter
2024-02-01,1042,12.283172678854905,57,0,17.867680506221166,0,437,Los Angeles,Winter
2024-12-17,1042,15.234375995939857,62,0,15.673816006554379,0,426,Los Angeles,Winter
2024-08-19,1042,13.659314709857085,49,1,16.604357972440173,0,98,Los Angeles,Summer
2024-08-12,1042,14.52774234602208,13,0,18.18737871097433,0,369,Los Angeles,Summer
2024-05-10,1042,11.86147427758953,41,0,15.630785325139527,0,242,Los Angeles,Spring
2024-07-21,1042,11.990564652728969,23,0,13.417335365470361,0,60,Los Angeles,Summer
2024-06-11,1042,15.372785722968684,37,0,17.624810935679555,1,275,Los Angeles,Summer
2024-07-25,1042,15.413451065387473,83,0,12.153864355828247,0,466,Los Angeles,Summer
2024-07-31,1042,15.52070727072299,21,0,15.092033134643122,0,130,Los Angeles,Summer
2024-05-12,1042,13.746151338686676,98,0,16.819194628965704,0,97,Chicago,Spring
2024-10-12,1042,14.553213215787693,68,0,15.308236850956668,0,375,Chicago,Fall
2024-07-26,1042,11.910330175219524,93,0,9.973099242389075,1,320,Chicago,Summer
2024-06-01,1042,13.264964871620537,13,0,16.21967052753847,0,175,Chicago,Summer
2024-01-20,1042,15.476787174843983,61,0,16.215446327530458,0,171,Chicago,Winter
2024-11-14,1042,12.883999665022785,98,0,12.800850729392034,1,366,Chicago,Fall
2024-09-30,1042,11.965198894698284,20,1,15.534259097810487,0,66,Chicago,Fall
2024-05-04,1042,14.797040635105187,36,0,17.54649974094785,0,495,Chicago,Spring
2024-02-22,1042,14.817622069478498,73,1,18.356172581595906,0,435,Chicago,Winter
2024-08-31,1042,12.030628750928631,65,1,15.802894912614192,0,364,Chicago,Summer
2024-04-29,1042,14.277151756724251,14,0,15.745748302186705,0,350,Houston,Spring
2024-07-22,1042,12.24540072067407,11,0,13.978854642121174,0,65,Houston,Summer
2024-11-26,1042,14.233749003711672,92,0,15.161539596757382,0,330,Houston,Fall
2024-02-09,1042,15.41438174285102,43,0,10.884828749500581,0,372,Houston,Winter
2024-12-03,1042,12.204271509025086,25,0,10.849147863217183,0,410,Houston,Winter
2024-08-31,1042,13.358310922194638,84,1,10.709965706298693,0,146,Houston,Summer
2024-08-16,1042,12.591400383623785,58,0,9.409273377633077,0,398,Houston,Summer
2024-01-13,1042,14.67051906283314,53,0,14.139716075930263,1,430,Houston,Winter
2024-06-06,1042,12.290776047941602,95,0,13.238942566102265,0,337,Houston,Summer
2024-12-03,1042,11.980075094990003,78,0,14.45482767410267,0,158,Houston,Winter
2024-08-24,1042,13.683760562882284,99,0,11.829042283381028,1,71,Phoenix,Summer
2024-12-21,1042,13.023378130918033,97,0,9.606867619228403,1,323,Phoenix,Winter
2024-06-23,1042,13.543568533867269,65,0,14.595802373460216,1,173,Phoenix,Summer
2024-04-27,1042,12.967256636813786,65,0,9.059601168897892,1,306,Phoenix,Spring
2024-03-30,1042,14.308673230492355,95,0,16.64806926456655,1,239,Phoenix,Spring
2024-01-25,1042,14.842283012117301,78,1,13.554672460290798,1,272,Phoenix,Winter
2024-06-22,1042,13.218884767941308,35,1,16.19444627922372,0,104,Phoenix,Summer
2024-06-14,1042,13.475444066087128,42,0,15.74144175042242,0,453,Phoenix,Summer
2024-01-08,1042,12.201593067596027,76,0,8.94821895466967,0,293,Phoenix,Winter
2024-05-27,1042,15.398795471643162,27,1,13.73178400894965,0,325,Phoenix,Spring
2024-08-20,1043,33.1516605281671,91,0,33.729578870288044,0,196,New York,Summer
2024-09-12,1043,35.24249287076779,60,0,36.40409929652293,0,347,New York,Fall
2024-08-15,1043,34.288017972358396,12,0,32.358167052616665,0,169,New York,Summer
2024-03-19,1043,34.13331315657083,80,0,33.98408921665547,0,426,New York,Spring
2024-02-18,1043,34.75787140712182,93,0,34.06871922154766,0,50,New York,Winter
2024-07-05,1043,32.468057521497705,14,1,34.25899004761733,1,80,New York,Summer
2024-08-05,1043,32.81069840660869,66,0,34.901141076822455,1,357,New York,Summer
2024-04-26,1043,32.47613324957042,28,1,32.828401455805704,0,362,New York,Spring
2024-06-10,1043,33.889492939992756,62,0,33.84834452234759,0,183,New York,Summer
2024-09-08,1043,35.1647011228987,78,0,31.59631643013773,1,214,New York,Fall
2024-01-24,1043,33.556100730518665,30,0,37.31463418427419,0,291,Los Angeles,Winter
2024-02-07,1043,32.377178673602934,87,0,31.119962186900523,1,287,Los Angeles,Winter
2024-11-06,1043,34.75886708700141,11,0,32.874428087615264,0,194,Los Angeles,Fall
2024-06-26,1043,33.091888344939036,78,0,30.823684594618307,0,279,Los Angeles,Summer
2024-03-29,1043,34.36933088310979,22,0,36.67535504759568,0,306,Los Angeles,Spring
2024-05-25,1043,34.41338619383156,70,0,37.605489889550846,1,212,Los Angeles,Spring
2024-07-10,1043,35.15175058588375,55,0,38.752213963752155,0,277,Los Angeles,Summer
2024-11-01,1043,33.006590206413954,52,0,31.246596024166912,0,141,Los Angeles,Fall
2024-12-19,1043,34.697473029532276,65,0,35.70014990396525,1,252,Los Angeles,Winter
2024-06-12,1043,33.830392551578775,10,1,35.33965237851869,0,276,Los Angeles,Summer
2024-08-31,1043,33.954621369047004,21,0,35.58883228353142,1,301,Chicago,Summer
2024-01-08,1043,32.807789996540954,14,0,33.6052108315471,1,177,Chicago,Winter
2024-04-28,1043,32.387356016585684,33,1,29.293287209040468,0,287,Chicago,Spring
2024-07-26,1043,31.94241663457651,47,1,32.99935363588541,0,183,Chicago,Summer
2024-06-13,1043,31.776253567887444,51,0,31.418233629207453,1,74,Chicago,Summer
2024-02-27,1043,35.4920982813282,27,0,38.40771907851046,0,259,Chicago,Winter
2024-12-28,1043,33.986866993213056,65,1,34.111748034264146,0,249,Chicago,Winter
2024-06-30,1043,34.568069934992295,55,0,35.89296363753969,0,172,Chicago,Summer
2024-11-28,1043,35.74778430810513,89,0,38.23419119415834,0,217,Chicago,Fall
2024-11-03,1043,32.51555217552795,52,0,36.84009072480164,0,388,Chicago,Fall
2024-03-18,1043,34.07113734742091,69,0,32.539267961407255,1,254,Houston,Spring
2024-12-12,1043,33.88078120583421,64,1,30.396932418894398,0,86,Houston,Winter
2024-03-07,1043,31.93306448031705,72,1,38.44105331549387,0,182,Houston,Spring
2024-05-09,1043,35.267135624910786,52,0,35.70959852040595,0,344,Houston,Spring
2024-07-03,1043,32.86213949159285,51,0,38.531482096752555,0,464,Houston,Summer
2024-05-11,1043,33.795752175448165,77,1,34.45483249816582,0,88,Houston,Spring
2024-08-12,1043,34.728942108168354,35,0,35.08294477064322,0,121,Houston,Summer
2024-01-18,1043,35.30480262204519,33,0,33.32875867780544,1,98,Houston,Winter
2024-07-30,1043,34.89553668246501,88,0,36.13306798229394,0,394,Houston,Summer
2024-02-26,1043,32.10522682526379,73,0,36.49416289698993,0,353,Houston,Winter
2024-02-07,1043,33.49844880372086,60,0,35.332497465517925,0,97,Phoenix,Winter
2024-03-03,1043,35.41006149888142,50,0,29.912836929494055,0,207,Phoenix,Spring
2024-01-14,1043,33.607168503043496,91,0,37.382561067502344,0,174,Phoenix,Winter
2024-02-15,1043,34.40750539323172,87,0,31.887139438851737,1,324,Phoenix,Winter
2024-07-20,1043,34.6626272914801,63,0,34.41396928529449,0,303,Phoenix,Summer
2024-04-09,1043,33.096784198090944,89,0,31.236123252042734,1,87,Phoenix,Spring
2024-09-18,1043,32.36394028499523,67,0,37.15140425219804,0,354,Phoenix,Fall
2024-04-10,1043,34.09809041055761,24,0,35.55606146358991,0,160,Phoenix,Spring
2024-09-13,1043,35.11219693067723,17,0,29.45463372214317,0,86,Phoenix,Fall
2024-09-15,1043,34.16086114030753,57,0,34.5512352521828,0,338,Phoenix,Fall
2024-06-24,1044,28.77174842679654,41,0,24.78529966594335,0,128,New York,Summer
2024-05-16,1044,29.59578415866626,84,1,26.98410663613571,1,328,New York,Spring
2024-12-04,1044,27.246764005865057,99,1,26.137493073122002,0,78,New York,Winter
2024-06-10,1044,26.738055712443817,46,0,23.14558929481948,0,372,New York,Summer
2024-01-11,1044,25.958688502125128,98,0,27.045796451500095,0,464,New York,Winter
2024-10-20,1044,28.428182491663897,40,0,26.315449348720794,1,469,New York,Fall
2024-03-20,1044,28.31798309792123,53,0,24.683736783682573,0,480,New York,Spring
2024-02-25,1044,29.63343572849305,53,0,24.4813041127064,0,147,New York,Winter
2024-09-03,1044,29.328648256612375,97,1,22.898499075467452,0,291,New York,Fall
2024-07-18,1044,29.147228394756823,61,0,25.40463610663514,0,105,New York,Summer
2024-07-30,1044,28.19863211355317,27,0,27.06881152748271,0,307,Los Angeles,Summer
2024-04-12,1044,29.425340312937543,94,0,30.384864431173256,0,466,Los Angeles,Spring
2024-04-06,1044,29.79806619380998,59,0,25.137481353578885,1,456,Los Angeles,Spring
2024-11-22,1044,26.808488235939418,28,0,22.979497659684295,0,134,Los Angeles,Fall
2024-07-27,1044,29.455493834058622,98,0,24.762119775794854,0,494,Los Angeles,Summer
2024-02-07,1044,27.481838774563826,40,0,26.416089618040044,0,192,Los Angeles,Winter
2024-11-19,1044,29.604028775791576,78,0,30.741759759812876,0,458,Los Angeles,Fall
2024-02-04,1044,27.112966338119968,66,0,30.0883765098684,1,92,Los Angeles,Winter
2024-10-29,1044,28.792436506538646,61,0,23.97934387256409,1,209,Los Angeles,Fall
2024-03-07,1044,28.315401416200825,74,0,28.237085359831035,0,247,Los Angeles,Spring
2024-11-03,1044,28.771685832640564,67,0,25.85394545174683,0,192,Chicago,Fall
2024-05-19,1044,28.005608490078664,81,0,31.766951790422738,0,302,Chicago,Spring
2024-03-26,1044,28.113768039807976,69,0,23.09935985027966,0,190,Chicago,Spring
2024-07-21,1044,26.91819800776509,25,0,23.271945170618526,0,274,Chicago,Summer
2024-07-01,1044,28.04147101777262,97,0,23.411894403530383,0,72,Chicago,Summer
2024-12-03,1044,25.984076476972753,47,0,31.52234736375991,1,270,Chicago,Winter
2024-01-22,1044,26.125149206634926,18,1,24.06827316269158,0,278,Chicago,Winter
2024-08-14,1044,27.670718718390777,89,1,26.910074746689695,0,338,Chicago,Summer
2024-11-08,1044,26.713485260222573,71,0,29.884536146815414,0,126,Chicago,Fall
2024-09-22,1044,26.449162911494746,10,0,30.272782761779112,0,462,Chicago,Fall
2024-07-04,1044,28.228051062626832,87,1,23.59479842124186,0,155,Houston,Summer
2024-12-26,1044,29.803512331961382,41,0,27.348640510454352,1,469,Houston,Winter
2024-08-23,1044,29.801712050704054,45,1,27.512658019352912,1,381,Houston,Summer
2024-06-12,1044,28.659015603439105,20,0,23.5589431658152,1,358,Houston,Summer
2024-11-08,1044,27.71316333802209,27,0,28.207915915878402,0,340,Houston,Fall
2024-08-11,1044,29.782487490138976,57,0,25.705471330887622,0,471,Houston,Summer
2024-04-29,1044,26.117937244738496,23,0,25.68089093387133,0,417,Houston,Spring
2024-06-20,1044,26.07455363133503,97,0,24.431340967556086,0,498,Houston,Summer
